의안번호,의안명,제안일자,제안자구분,의결일자,의결결과,제안회기,제안이유,소관위원회,제안자
151314,  폐기물처리시설설치촉진및주변지역지원등에관한법률중개정법률안,1998-11-05,정부,1998-12-29,대안반영폐기,제15대 (1996~2000) 제198회,"['■ 제안이유廢棄物 處理 施設의 設置에 관한 複雜한 行政 節次를 簡素化하여 그 設置가 지연되지 아니하도록 하고, 住民支援基金을 造成하는 財源의 범위를 擴大하여 住民에 대한 實質的인 지원이 이루어질 수 있도록 하는 등 現行制度의 운영상 나타난 일부 未備點을 개선·보완하려는 것임.■ 주요골자1. 인접 地方自治團體와의 境界 地域에 廢棄物 處理 施設의 立地를 선정하고자 하는 경우 地方自治團體 間에協議가 이루어지지 아니하여 그 設置가 지연되는 문제를 줄이기 위하여 廢棄物 處理 施設 設置 機關은 中央環境紛爭調整 委員會에 이에 관한 調停을 申請하도록 함(案 第9條第7項 後段 新設)2. 종전에는 廢棄物 處理 施設의 立地 선정후 廢棄物 處理 施設 設置 計劃이 告示되어야 廢棄物 處理 施設의設置에 필요한 土地등을 收用 또는 사용할 수 있도록 하였으나, 앞으로는 廢棄物 處理 施設의 立地를 선정하면 이를 告示하도록 하여 收用 또는 사용할 수 있도록 함(案 第10條第1項 및 第14條第1項)3. 이 法에 의한 廢棄物 處理 施設의 竣工 認可 制度는 廢棄物 管理法에 의한 廢棄物 處理 施設의 使用 申告制度와 重複되므로 이를 廢止함(現行 第16條 削除)4. 廢棄物 處理 施設의 設置·운영으로 인하여 環境상 영향을 받게 되는 周邊 地域안의 住民에 대한 지원을확대하기 위하여 당해 廢棄物 處理 施設에 廢棄物을 搬入·처리하고자 하는 다른 地方自治團體의 出捐金을 住民 支援基金의 造成 財源에 포함시킴(案 第21條第2項第5號 新設)']",환경노동위원회,[]
151313,  행정심판법중개정법률안,1998-11-05,정부,1998-12-02,수정가결,제15대 (1996~2000) 제198회,"['■ 제안이유國務總理 行政審判委員會의 委員 定員을 增員하고, 行政審判 請求 事件을 사전에 檢討하게 하기 위하여 필요한 경우 小委員會를 둘 수 있도록 하는 등 급증하는 行政審判 請求 事件을 보다 신속하고 전문적으로 처리할수 있도록 行政審判 制度를 개선· 補完함으로써 國民의 權益 保護 制度로서의 機能을 더욱 강화하려는 것임.■ 주요골자1. 行政審判의 전문성·객관성·효율성을 제고하기 위하여 大統領令이 정하는 경우를 제외하고는 國家特別地方行政 機關의 處分 및 不作爲에 대하여는 당해 國家特別地方行政機關이 소속된 中央行政 機關의 長이 裁決廳이 되도록 함(案 第5 條第5項)2. 급증하는 行政審判 請求 事件을 보다 신속하게 처리하고 國務總理 行政審判委員會 운영의 전문성과 효율성을 높이기 위하여 委員 定員을 35人이내에서 50人이내로 增員함(案 第6條의2第2項)3. 國務總理 行政審判委員會의 委員長이 지정하는 行政審判 請求 事件을 미리 檢討하게 하기 위하여 필요한경우에는 小委員會를 둘 수 있도록 함으로써 委員會의 효율적 운영을 도모함(案 第6條의2第8項)4. 行政審判委員會의 公務員이 아닌 委員에 대하여는 刑法 기타 法律에 의한 罰則의 적용시 公務員으로 擬制하도록 함(案 第7條의2)5. 行政審判委員會의 審理·議決의 공정성과 객관성을 보장하기 위하여 委員會에서 委員이 發言한 내용 기타公開할 경우 委員會의 審理·議決의 공정성을 해할 우려가 있는 사항은 公開하지 아니하도록 함(案 第26條의2)■ 위원회 수정사항□ 수정이유 및 주요골자1. 헌법상 독립기관의 裁決廳가운데 ""中央選擧管理委員會""를 ""中央選擧管理委員會事務總長""으로 함으로써 다른 헌법상 독립기관과 균형을 도모함(案 第5條第2項第2號)2. 행정심판위원회의 비공개사항을 통일적인 기준하에서 정하도록 그 구체적인 기준 등을 大統領令으로 정하도록 함(案 第26條의2)']",법제사법위원회,[]
151312,  공증인법중개정법률안,1998-11-05,정부,1998-12-02,수정가결,제15대 (1996~2000) 제198회,"['■ 제안이유公證人의 資格 要件중 國籍 要件을 削除하여 外國과의 投資自由化 協商에서의 障碍를 解消하고, 公證人 補助者의 採用에 관한 規制를 완화하며, 1979年에 設立된 大韓公證 協會에 대한 設立 根據 規定을 新設하여 효율적인業務 遂行을 기하려는 것임.■ 주요골자1. 公證人의 資格 要件중 大韓民國 國民일 것을 요하는 國籍 要件은 外國과의 投資自由化 協商과 관련하여 外國人에 대한 內國 民待遇의 원칙을 위반한 것이라는 이유로 協商의 걸림돌이 되어 왔고, 現行 辯護士法도外國人의 國內 辯護士 資格의 취득을 허용한 점을 고려하여 國籍 要件을 削除함(案 第12條)2. 종전에는 公證人이 公證人 補助者를 採用함에 있어서 소속 地方檢察 廳檢事長의 認可를 받도록 하던 것을앞으로는 申告하도록 함으로써 公證人의 補助者 採用에 관한 規制를 緩和하여 公證 制度의 活性化에 기여하도록 함(案 第23條)3. 1979年에 設立된 大韓公證協會는 그동안 全國의 公證人·公證 認可 合同法律事務所 및 公證 認可法 務法人全員을 會員으로 加入하게 하여 公證關係法 令의 改善 建議, 公證人 補助者 敎養,公證 帳簿의 製作·配布등 公證 事務의 개선과 統一에 공헌하여 왔음에도 法的 근거가 없는 團體로 되어 있어 효율적인 業務 遂行에 지장을 초래하여 왔으므로 그 設立 根據 規定을 新設함(案 第81條의2)■ 위원회 수정사항□ 수정이유이 法律案이 國會에 提出된 후 一部 현행규정에 대한 規制改革委員會의 추가 의견개진이 있었는바 그 의견내용이 적절하다고 보아 法律案에 反映하였고, 一部 字句를 修正하여 법문표현을 명확히 함.□ 수정주요골자1. 公證業務를 취급하는 事務所가 不足한 경우 法務部長官이 任命 公證人에게 合同事務所의 설치 등을 命하는규정은, 현재 任命公證人은 12명에 불과하고 오히려 公證認可合同法律事務所.公證認可法務法人이 약 200개에 달하는 등의 현실을 감안해 볼 때 존치 필요성이 없다고 보아 이를 削除함(第17條第2項)2. 公證人이 法人總會 등의 議事錄을 認證하는 경우에는 法人 本店의 소재지를 관할하는 地方檢察廳의 所屬公證人이 취급하도록 규정하고 있는바, 이 경우 公證囑託人의 주생활 근거지와 法人의 本店 소재지가 다를때에는 法人總會 등의 議事錄을 認證받기 위하여 法人의 本店 소재지를 관할하는 地方檢察廳의 所屬 公證人에게 찾아가야 하는 불편이 있어 이러한 制限을 없애고 전국 어디서나 法人總會 등의 議事錄을 認證할수 있도록 하기 위하여 관련 규정을 修正하는 것임(第66條의第4項)']",법제사법위원회,[]
151311,  연안관리법안,1998-11-05,정부,1998-12-24,수정가결,제15대 (1996~2000) 제198회,"['■ 제안이유沿岸은 水産物의 生産, 港灣·産業團地·農耕地의 開發, 레저 및 觀光 등을 위한 空間으로 다양하게 이용되고있으나, 현재 이를 綜合的으로 調整하는 制度的 裝置가 없이 각각의 個別法에 의하여 이용·개발됨으로써 沿岸의 훼손과 環境 汚染이 深化되고 있으므로 沿岸의 統合管理를 위한 沿岸 統合管理 計劃을 수립·시행하고 沿岸環境의 개선 등을 위한 沿岸 整備事業을 施行하게 함으로써 沿岸이 보다 효율적으로 보전·이용될 수 있도록하려는 것임.■ 주요골자1. 沿岸의 범위를 沿岸 海域과 沿岸 陸域으로 하되, 沿岸 海域은 바닷가와 領海로 하고, 沿岸 陸域은 海岸線으로부터 최대 1킬로미터의 범위안에서 沿岸 統合管理 計劃에서 정하는 陸地와 無人 島嶼로 함(案 第2條第1號 내지 第3號)2. 沿岸을 綜合的으로 보전·이용 및 개발하기 위하여 海洋水産部長官은 관계 中央行政機關의 長과 協議하고中央沿岸管理 審議會 및 環境 保全委員會의 審議를 거쳐 沿岸 統合管理 計劃을 수립하도록 함(案 第5條)3. 市·道知事 및 市長·郡守·區廳長은 관할 沿岸의 효율적인 보전·이용 및 開發을 위하여 沿岸 統合管理計劃의 범위안에서 沿岸管理 地域 計劃을 수립·시행하도록 함(案 第8條)4. 관계 行政機關의 長이 다른 法令에 의하여 沿岸의 보전·이용 등에 관한 행위를 하고자 하는 때에는 沿岸統合管理 計劃 및 沿岸管理 地域 計劃을 준수하도록 함으로써 沿岸管理에 관한 計劃의 實效性을 확보함(案第12條)5. 海洋水産部長官은 10年 單位로 沿岸 整備事業을 위한 基本 方向과 中·長期 計劃 등을 내용으로 하는 沿岸整備基本計劃을 수립하도록 함(案 第13條 및 第14條)6. 海洋水産部長官, 市·道知事 또는 市長·郡守·區廳長은 海岸을 보호·정비하고, 漁場을 淨化하며, 沿岸에休息 空間을 設置하는 등 沿岸을 安全하고 快適한 空間으로 造成하기 위한 沿岸 整備事業을 施行하도록 함(案 第16條)7. 沿岸 統合管理 計劃 및 沿岸 整備基本 計劃 등을 審議하기 위하여 海洋水産部長官소속하에 中央沿岸管理審議會를, 沿岸管理 地域 計劃 등을 審議하기 위하여 市·道知事소속하에 地域 沿岸管理 審議會를 각각 두도록 함(案 第22條 및 第23條)■ 위원회 수정사항□ 수정이유2이상의 市·郡·區에 걸쳐 沿岸管理地域計劃을 수립하는 경우 市·道知事에 의해서도 利害關係의 相衝으로 沿岸管理地域計劃을 수립하지 못할시 海洋水産部長官이 직접 수립할 수 있도록 하고, 沿岸環境의 보전 및 沿岸의지속가능한 開發을 위하여 필요한 경우에는 個別法에 의하여 수립된 計劃이나 지정된 用途地域 등의 변경을 요구할 수 있도록 하기 위하여 修正하려는 것임.□ 수정주요골자1. 第8條第2項에 ""다만, 海洋水産部長官은 市·道知事가 2이상의 市·郡·區에 대한 沿岸管理地域計劃을 수립하는 것이 곤란하다고 인정하는 경우에는 第5條의 規定에 의한 統合計劃의 수립절차에 따라 당해 沿岸管理地域計劃을 직접 수립할 수 있다.""는 但書를 新設함으로써 利害關係의 相衝으로 市·道知事가 沿岸管理地域計劃을 수립하지 못할 경우 海洋水産部長官이 직접 수립할 수 있도록 함.2. 第11條第1項에 ""다만, 沿岸環境을 보전하고 沿岸의 지속가능한 開發을 위하여 필요한 경우에는 다른 法令의 規定에 의하여 수립된 計劃이나 지정된 用途地域 등의 변경을 요구할 수 있다.""는 但書를 新設함으로써沿岸環境의 보전 및 沿岸의 지속가능한 開發을 위하여 필요한 경우에는 個別法에 의하여 수립된 計劃이나지정된 用途地域 등의 변경을 요구할 수 있는 根據를 마련함.3. ""沿岸整備基本計劃""을 ""沿岸整備計劃""으로 修正하는 등 法體系上 字句修正이 필요한 사항을 修正함.']",농림해양수산위원회,[]
151310,  부정경쟁방지법중개정법률안,1998-11-05,정부,1998-12-17,원안가결,제15대 (1996~2000) 제198회,"['■ 제안이유최근 우리 企業의 技術 水準이 향상되고 國際 交流가 增大됨에 따라 核心 技術의 流出 등 營業 秘密 침해행위의 증가가 우려되므로 이에 효율적으로 대처할 수 있도록 관련 規定을 補完하고, 僞造 商品의 製造·販賣 등不正 競爭行爲를 調査할 수 있도록 함으로써 건전한 去來 秩序를 확립하려는 것임.■ 주요골자1. 이 法이 規律하고 있는 사항중 營業 秘密의 보호에 관한 내용의 比重이 커지고 있으므로 이를 반영하여 題名을「不正競爭防止法」에서「不正競爭防止및營業秘密保護에관한法律로 변경함.2. 不正 競爭行爲 또는 營業 秘密 침해행위로 인한 損害 賠償을 請求하는 경우 당해 행위를 한 者가 그로 인하여 이익을 받은 때에는 그 이익의 額을 請求人의 損害의 額으로 推定하도록 하는 등 不正 競爭行爲 또는 營業 秘密 침해행위로 인하여 營業상의 이익을 침해당한 者가 損害賠償請求 訴訟을 용이하게 수행할 수있도록 함(案 第14條의 2 및 第14條의3)3. 企業에 有用한 技術상의 營業 秘密을 外國에서 사용하거나 外國에서 사용될 것임을 알고 第3者에게 누설한者를 더 무겁게 處罰할 수 있게 하여 營業 秘密의 海外 流出을 방지하도록 함(案 第18條第1項)4. 종전에는 企業의 現職 任職員이 부정한 이익을 얻거나 그 企業에 損害를 가할 目的으로 그 企業에 特有한生産 技術에 관한 營業 秘密을 第3者에게 누설한 경우에 한하여 處罰하였으나, 앞으로는 前職 任職員이 第3者에게 누설한 경우에도 이를 處罰하도록 하고, 그 刑量도 上向 調整함으로써 營業 秘密 침해행위를 방지할 수 있는 制度的 基盤을 확충함(案 第18條第2項)5. 僞造 商品의 製造·販賣 등 不正 競爭行爲를 調査할 수 있는 근거를 마련하고, 그 實效性 확보를 위하여調査를 거부·방해 또는 기피한 경우에는 過怠料를 賦課할 수 있도록 함(案 第7條 및 第20條)']",산업자원위원회,[]
151309,  독점규제및공정거래에관한법률의적용이제외되는부당한공동행위등의정비에관한법률안,1998-11-04,정부,1999-01-06,수정가결,제15대 (1996~2000) 제198회,"['■ 제안이유종래 特定産業의 보호·육성 등을 이유로 政府가 法令으로 허용하여 오던 共同行爲중에서 競爭制限性이 크거나國際的 기준에 비추어 정당성이 인정되기 어려운 共同行爲 등을 廢止 또는 補完함으로써 市場經濟를 活性化하고, 競爭을 제한하는 制度를 廢止하여 나가는 國際的 趨勢에 부응하려는 것임.■ 주요골자1. 辯護士·行政士·公認會計士·稅務士·關稅士·辨理士·建築士·獸醫師 및 公認勞務士 등 事業者의 報酬를해당 事業者團體가 정하는 制度와 主務部長官이 해당 事業者의 報酬基準을 승인 또는 認可하는 制度를 廢止함(案 第1條 내지 第4條, 第6條, 第11條, 第15條, 第17條 및 第19條)2. 長期保存이 어려운 濁酒의 供給區域을 酒類製造場이 소재하는 市·郡·區로 제한하는 制度와 酒類業團體가酒類의 價格이나 規格의 統一 및 共同販賣에 관한 사업을 할 수 있도록 한 制度를 廢止함(案 第5條)3. 保險料率算出機關이 종전에는 純保險料率과 附加保險料率을 합하여 算出하도록 하던 것을, 앞으로는 純保險料率만 算出하도록 하고 附加保險料率은 保險事業者가 自律的으로 決定할 수 있도록 함(案 第7條)4. 종전에는 證券去來所가 有價證券賣買의 委託手數料 및 委託證據金의 料率을 정하도록 하던 것을, 앞으로는委託手數料率은 證券會社가 自律的으로 정하도록 하고, 委託證據金의 料率은 大統領令이 정하는 경우에 한하여 證券去來所가 정할 수 있도록 함(案 第8條)5. 農林部長官이 輸出振興을 위하여 일정한 農水産物의 生産者, 收集·加工業者 및 輸出業者를 지정하고 지정된 生産者 등에 대하여는 農水産物의 生産數量·販賣價格 등을 調整할 수 있도록 하는 制度 등을 廢止 함(案 第9條)6. 中小企業者가 生産한 物品의 購買를 증진하기 위하여 지정하는 團體隨意契約을 체결할 수 있는 購買對象物品의 數를 1998年의 指定物品數를 기준으로 1999年부터 2001年까지 3年간 매년 20퍼센트씩 줄이도록 함(案第12條)7. 産業資源部長官이 輸出物品의 價格·數量 등에 관하여 調整命令을 할 수 있는 경우를 貿易에 관한 政府間協定의 준수를 위하여 필요한 경우 등으로 한정하고, 輸出入關聯 組合 이 物品의 輸出·輸入의 秩序維持를위한 사업을 할 수 있도록 한 制度를 廢止함(案 第13條)8. 建設交通部長官이 海外工事에서 海外建設業者 상호간의 受注競合을 調整할 수 있도록 하는 制度와 海外建設業者 상호간의 過當競爭을 방지하기 위하여 國家別 또는 地域別로 進出業者를 지정할 수 있도록 한 制度및 海外建設協會가 會員業體의 海外建設活動에 관한 自律規制를 할 수 있도록 한 制度를 廢止함(案 第18條)■ 위원회 수정사항□ 수정이유同 法律案과 證券去來法中改正法律案의 중복된 改正內容을 삭제하고 이 法의 施行日을 調整하려는 것임.□ 수정주요골자1. 同 法律案중 證券去來法의 改正內容이 證券去來法中改正法律案과 중복되어 이를 削除함(案 第8條)2. 이 法의 施行日을 1999年 1月 1日에서 公布한 날부터로 調整함(附則)']",정무위원회,[]
151308,  컴퓨터프로그램보호법중개정법률안,1998-11-04,정부,1998-12-11,수정가결,제15대 (1996~2000) 제198회,"['■ 제안이유情報通信社會의 도래로 컴퓨터프로그램著作權에 대한 침해가 多樣하고 廣範圍하게 이루어짐에 따라 그에 대비하기 위하여 컴퓨터프로그램 著作權의 하나로 傳送權을 新設하고 敎科用 圖書에 컴퓨터프로그램을 게재하는 경우에는 補償金을 지급하도록 하는 등 컴퓨터프로그램 著作權者의 權利를 보호함으로써 소프트웨어産業의 發展基盤을 造成하려는 것임.■ 주요골자1. 컴퓨터프로그램著作權의 침해에 대비하기 위하여 컴퓨터프로그램著作權者가 有·無線通信의 방법으로 프로그램을 送信할 수 있는 權利인 傳送權을 新設하고, 컴퓨터프로그램 및 컴퓨터프로그램著作者 등에 관한 情報인 著作權管理 情報에 대한 保護 規定을 新設함(案 第2條第9號·第10號, 第8條第1項 및 第26條第3號)2. 종전에는 컴퓨터프로그램을 敎科用 圖書에 게재하는 경우 이를 無償으로 하였으나, 앞으로는 일반 著作物과 같이 일정한 補償金을 지급하거나 供託하도록 하여 컴퓨터프로그램著作權者의 權益을 보호함(案 第12條의2)3. 컴퓨터프로그램著作權의 침해로 인하여 損害가 발생한 사실은 인정되나 損害額을 算定하기 어려운 경우에는 法院이 상당한 損害額을 인정할 수 있도록 하여 컴퓨터프로그램著作權者의 損害額에 대한 立證 負擔을輕減함(案 第27條第5項)4. 컴퓨터프로그램著作權에 대한 보호를 强化하기 위하여 컴퓨터프로그램著作權을 침해한 者에 대한 罰金을3千萬원 이하에서 5千萬원이하로 上向 調整함(案 第34條第1項)■ 위원회 수정사항□ 수정이유 및 주요골자通信과 放送의 융합등 기술발전 추세를 반영하여 通信뿐만 아니라 放送을 통한 프로그램의 傳送도 가능하도록傳送權의 개념을 확대하고(案 第2條第9號), 컴퓨터프로그램 紛爭調停制度의 활성화를 통한 신속한 紛爭解決등을 위해 프로그램審議調停委員會의 調停成立의 효력을 현행대로 裁判상의 和解와 동일한 효력이 있는 것으로하며(案 第29條의6第2項), 기타 體系 字句를 修正하는 것임.']",과학기술정보통신위원회,[]
151307,  한국교육방송원법중개정법률안,1998-11-04,정부,1998-12-17,원안가결,제15대 (1996~2000) 제198회,"['■ 제안이유 및 주요골자政府出捐機關의經營改善措置의 일환으로 韓國敎育放送院의 常勤 監事制를 非常勤 監事制로 전환하고, 監事의專門性과 업무의 效率性을 높이기 위하여 그 任期를 현재의 2年에서 3年으로 연장하려는 것임.']",교육위원회,[]
151306,  화장품관리법안(오양순의원 외 25인),1998-11-03,의원,1999-08-12,대안반영폐기,제15대 (1996~2000) 제198회,"['■ 제안이유化粧品의 97年度 國內 生産額이 2兆7千억원에 이르며, 化粧品 産業은 高技術로 높은 附加價値를 創造하는 데비해 물류비 등이 적게 들면서 타 化學産業에 비하여 상대적으로 公害 배출이 적은 尖端精密化學産業으로 이미 先進 各國에서는 國策事業으로 保護·育成하고 있음.특히, 전세계적으로 生活水準의 向上에 따라 化粧品의 消費量이 꾸준히 늘고 있고 化粧品에 대한 消費者의 要求도 매우 다양하게 변화하고 있으며 또한 우리 주변 國家의 人口密集地域에 대한 市場性이 매우 크므로 國家戰略産業으로의 育成이 필요한 시기임.그러나, 1986年 모든 化粧品의 輸入이 開放되어 無限競爭體制에 돌입한 이래 國內 化粧品 産業의 競爭力 脆弱으로 外製化粧品의 輸入이 急增하여 이미 國內市場의 30％를 蠶食하고 있으나, 國內에서는 外國 化粧品과는달리 人體의 淸潔, 美化 등에 使用되는 化粧品을 藥事法에서 醫藥品 등의 範圍에 包含하여 醫藥品과 同等하거나 類似하게 規制를 하고 있어 外國 化粧品과 同等한 競爭與件 確保를 위한 시의적절한 對應이 어려운 바,化粧品의 特性에 符合되는 적절한 管理와 동 産業의 競爭力 培養을 위한 制度의 도입이 요망되어 藥事法중 化粧品과 관련된 法規를 分離하여 별도의 化粧品管理法을 制定하려는 것임.■ 주요골자1. 化粧品의 製造業이나 輸入業을 하고자 하는 者는 保健福祉部令이 정하는 바에 의하여 각각 食品醫藥品安全廳長에게 申告하여야 함(案 第3條)2. 化粧品의 製造業者나 輸入業者가 製造 또는 輸入하고자 하는 品目중 기능성화장품은 食品醫藥品安全廳長에게 品目을 登錄하여야 하고, 食品醫藥品安全廳長이 化粧品 原料로 지정한 원료가 아닌 것으로서 國內에최초로 導入되는 原料를 함유하는 化粧品을 製造 또는 輸入하고자 하는 者는 製造 또는 輸入하고자 하는그 原料에 대한 承認을 받아야 함(案 第5條)3. 食品醫藥品安全廳長의 諮問에 應하여 化粧品의 基準에 관한 事項 등을 審議하기 위하여 食品醫藥品安全廳에 化粧品審議委員會를 둠(案 第9條)4. 製造業者나 輸入業者는 化粧品에 製品의 명칭, 製造業者 또는 輸入業者의 상호 및 주소, 타르색소 등 保健福祉部令으로 정하는 성분을 함유하는 경우 그 성분, 중량, 사용기간, 판매가격 또는 권장소비자가격그리고 機能性化粧品의 경우 “機能性化粧品”이라는 文字 등을 記載하여야 함(案 第11條)5. 製造業者나 輸入業者등은 消費者를 기만하거나 오인시킬 우려가 있는 표시·광고를 하여서는 아니됨(案第13條)6. 許可된 化粧品으로서 그 成分 또는 分量 등이 許可된 內容과 다르거나 原料의 使用承認을 받지 않은 原料가 含有된 化粧品, 基準에 適合하지 아니한 化粧品, 變質·變敗된 化粧品 등을 販賣하거나 販賣의 目的으로 製造·輸入·貯藏 또는 陳列하여서는 아니됨(案 第14條)7. 이 法에 違反하여 製造 또는 輸入된 化粧品은 이를 販賣하거나 販賣의 目的으로 貯藏 또는 陳列하여서는아니됨(案 第15條)8. 化粧品의 製造業者·輸入業者는 自主的인 活動과 共同利益을 保障하고 國民保健向上에 기여하기 위하여社團法人을 組織 할 수 있음(案 第16條)9. 食品醫藥品安全廳長은 製造業者·輸入業者 또는 販賣者 기타 化粧品을 업무상 취급하는 者에 대하여 製造나 輸入禁止 등의 規定에 違反하여 販賣·貯藏·陳列·製造 또는 輸入한 化粧品이나 그 原料, 材料등을 廢棄 기타의 處置를 할 것을 명할 수 있음(案 第22條)10. 食品醫藥品安全廳長은 製造所나 營業所 閉鎖品目의 등록취소, 원료의 승인취소, 품목의 製造·輸入 및 販賣의 금지를 명하거나 기간을 정하여 그 業務의 全部 또는 一部의 停止를 명할 수 있음(案 第23條)11. 化粧品 관련 技術의 振興을 위하여 硏究開發活動을 奬勵하고 이를 보호 육성하기 위한 施策을 講究, 施行하며 이에 必要한 費用을 支援할 수 있도록 함(案 第28條)']",보건복지위원회,"['오양순', '권영자', '김기수', '김종하', '김형오', '김홍신', '박구일', '박세환', '박종웅', '박희태', '신경식', '신영균', '안상수', '이동복', '이미경', '이상현', '이신범', '이윤성', '이재선', '임진출', '전용원', '정영훈', '정의화', '정재문', '황규선']"
151305,  도로교통법중개정법률안,1998-10-30,정부,1998-12-29,대안반영폐기,제15대 (1996~2000) 제198회,"['■ 제안이유行政規制基本法에 의한 1998年度規制整備計劃에 따라 練習運轉免許의 有效期間을 6月에서 1年으로 연장하고,練習運轉免許를 받은 사람이 本免許를 받기 전에 보아야 하는 應用學科試驗을 廢止하며, 第2種 普通免許를 받은 60歲미만의 사람에 대한 定期適性檢査를 廢止하는 등 運轉免許制度와 관련된 國民의 불편을 解消하고,運轉免許를 받은 사람이 安全運行에 障碍가 되는 사유에 해당되는 때에는 隨時適性檢査를 받도록 하는 등 現行制度의 운영상 나타난 일부 미비점을 개선·補完하려는 것임.■ 주요골자1. 종전에는 練習運轉免許의 有效期間이 6月에 지나지 아니하여 그 有效期間 내에 道路走行試驗에 合格하지못하면 처음부터 다시 練習運轉免許를 취득해야 하는 등 應試者의 불편이 많았으므로, 練習運轉免許를 취득한 사람에게 道路走行試驗에 應試할 수 있는 기회를 충분히 주기 위하여 練習運轉免許의 有效期間을 6月에서 1年으로 연장함(案 第68條의2第1項)2. 종전에는 第1種 및 第2種 普通免許를 받고자 하는 사람은 練習運轉免許를 받은 후 道路走行試驗 외에 應用學科試驗에 合格하여야 하였으나, 應用學科試驗의 내용이 練習運轉免許를 취득하기 위하여 보는 基礎學科試驗의 내용과 비슷하여 受驗生에게 불필요한 時間的·經濟的 부담을 주고 있으므로 이러한 부담을 없애기위하여 應用學科試驗을 廢止함(案 第71條第2項)3. 技能檢定員 및 技能講師는 有事時 敎育에 사용되는 自動車를 직접 運轉하여 적절한 措置를 하여야 하므로,自動車를 運轉할 수 있는 運轉免許가 取消된 때에는 이들의 資格도 각각 取消되도록 하고, 運轉 免許 효력의 정지처분을 받은 기간중에는 그 業務를 수행할 수 없도록 함(案 第71條의4第4項 및 第71條의5第4項)4. 종전에는 專門學院에서 技能檢定을 받을 수 있는 사람을 그 專門學院에서 學科 및 技能敎育을 修了한 사람으로 限定한 결과, 自力으로 또는 專門學院이 아닌 곳에서 練習 運轉 免許를 취득한 사람은 專門學院에서道路走行敎育을 修了하여도 그 專門學院에서 道路走行技能 檢定을 받을 수 없도록 되어 있어 각 地方警察廳소속 免許試驗場의 道路走行試驗 應試者가 積滯되고 無資格 講師의 不法敎習行爲를 널리 퍼뜨리는 要因이 되고 있으므로, 앞으로는 專門學院에서 道路走行 敎育만을 修了하더라도 그 專門學院에서 技能檢定을 받을 수 있도록 함(案 第71條의6第2項)5. 北韓 離脫住民들이 南韓社會에 신속히 定着할 수 있도록 하기 위하여 北韓地域에서 運轉免許를 받은 사실이 인정되는 사람에 대하여는 運轉 免許 試驗의 일부를 免除할 수 있도록 함(案 第72條第8號)6. 第2種 運轉免許를 받은 60歲미만의 사람에게는 定期適性檢査를 廢止하고, 第1種 運轉免許를 받은 60歲미만의 사람에게는 5年마다 받던 定期適性檢査를 7年마다 받도록 그 기간을 연장하되, 60歲이상의 사람에 대하여는 免許의 종류에 관계없이 5年마다 定期適性檢査를 받도록 함(案 第74條)7. 運轉缺格者를 가려내는 適性檢査制度의 實效性을 높이기 위하여 運轉免許를 받은 사람이 安全 運轉에 障碍가 되는 後天的 身體障碍 등 大統 領令이 정하는 사유에 해당되는 때에는 地方警察廳長이 실시하는 隨時適性檢査를 받도록 함(案 第74條의2)8. 신설되는 隨時適性檢査制度의 實效性을 확보하기 위하여 安全運轉에 영향을 줄 수 있는 疾病이나 障碍 등을 가진 사람에 대한 個人情報를 가지고 있는 機關중 大統領令이 정하는 機關의 長은 適性檢査와 관련이있는 個人情報를 警察廳長에게 통보하도록 함(案 第74條의3)']",행정자치위원회,[]
